V_BZNO|CRDEVL_PTTP_DSC_2021|LS_NICS_GRDC_2021|CRDEVL_PTTP_DSC_2022|LS_NICS_GRDC_2022|CRDEVL_PTTP_DSC_2023|LS_NICS_GRDC_2023|CRDEVL_PTTP_DSC_2024|LS_NICS_GRDC_2024|CRDEVL_PTTP_DSC_2025|LS_NICS_GRDC_2025|
1000020703|13|7|13|7|13|7|13|7|13|6|
1000020704|||||||15|10|13|11|
1000020705|15|9|13|11|13|10|13|10|13|9|
1000020706|13|13|13|11|||||||
1000020707|13|8|12|8|12|10|12|8|11|11|
1000020708|13|11|13|7|13|9|13|9|13|8|
1000020709|||12|14|||||||
1000020710|15|7|13|7|15|7|13|6|13|6|
1000020711|13|13|13|11|||||||
1000020712|||||||13|8|13|9|
1000020713|13|9|13|8|13|8|13|8|13|8|
1000020714|13|7|13|6|13|9|13|8|13|8|
1000020715|||||||||||
1000020716|13|11|13|13|13|13|13|13|13|13|
1000020717|13|11|13|10|13|11|13|12|13|11|
1000020718|13|9|13|10|12|9|12|10|12|8|
1000020719|13|9|13|10|13|8|13|8|13|8|
1000020720|||||13|10|13|13|13|13|
1000020721|||||||15|8|13|11|
1000020722|12|9|12|9|12|9|||||
1000020723|||11|11|||||||
1000020724|13|12|13|13|13|14|13|12|13|18|
1000020725|13|11|||||||||
1000020726|13|9|13|9|13|9|13|9|13|8|
1000020727|11|7|11|7|11|8|11|8|12|7|
1000020728|13|14|13|13|13|13|13|17|13|15|
1000020729|13|8|13|9|13|9|13|9|13|11|
1000020730|13|8|13|9|13|9|13|9|13|9|
1000020731|13|9|13|10|13|8|13|8|13|8|
1000020732|13|10|12|8|||||||
1000020733|13|13|13|13|13|13|13|13|13|13|
1000020734|15|7|13|9|13|10|13|11|||
1000020735|13|17|||||||||
1000020736|||||13|9|13|9|13|9|
1000020737|||12|8|12|9|12|8|12|8|
1000020738|||||15|7|15|7|13|8|
1000020739|13|11|13|13|13|12|||||
1000020740|13|9|13|9|13|9|13|8|13|8|
1000020741|13|11|13|10|13|17|||||
1000020742|||||15|6|13|8|||
1000020743|||||||||||
1000020744|13|8|13|10|13|10|13|9|13|10|
1000020745|||||||13|10|13|13|
1000020746|||||13|6|13|6|13|8|
1000020747|13|8|13|6|13|7|13|8|13|6|
1000020748|12|10|||||||||
1000020749|||12|9|12|6|12|7|12|7|
1000020750|||||||||||
1000020751|13|10|13|9|13|12|15|7|13|13|
1000020752|13|13|12|13|||||||
1000020753|13|8|13|7|13|7|||||
1000020754|||||||||12|8|
1000020755|15|9|13|10|13|14|13|17|||
1000020756|||13|9|13|9|13|12|13|17|
1000020757|13|11|13|9|13|10|13|13|13|13|
1000020758|||||||13|8|13|10|
1000020759|||||||13|12|13|12|
1000020760|15|8|15|8|13|9|13|10|13|11|
1000020761|13|8|13|9|13|9|13|12|13|13|
1000020762|13|10|13|8|13|8|13|7|13|8|
1000020763|15|9|13|11|13|10|13|11|13|12|
1000020764|13|8|13|7|13|8|||||
1000020765|12|14|12|13|||||||
1000020766|||||13|10|13|10|13|13|
1000020767|13|13|13|12|||||||
1000020768|||||||||||
1000020769|13|12|13|9|13|9|13|9|13|8|
1000020770|||||13|11|13|11|13|10|
1000020771|||||||12|6|12|7|
1000020772|||||||||13|9|
1000020773|13|9|13|9|13|10|||||
1000020774|13|17|||||||||
1000020775|||||||||13|8|
1000020776|||||12|14|12|8|12|8|
1000020777|13|12|13|11|13|10|13|12|13|9|
1000020778|15|11|13|14|13|17|||||
1000020779|||12|14|12|10|11|11|12|8|
1000020780|||||||15|7|13|7|
1000020781|13|9|13|10|13|13|13|13|13|14|
1000020782|13|9|13|9|13|8|13|11|13|9|
1000020783|13|12|13|13|||||||
1000020784|||||||13|10|13|10|
1000020785|12|13|12|10|12|12|13|12|13|17|
1000020786|||||||||||
1000020787|13|8|13|9|13|8|13|8|13|9|
1000020788|||||||13|9|||
1000020789|13|9|13|8|13|8|13|7|||
1000020790|13|10|13|9|13|9|13|8|13|8|
1000020791|13|9|13|8|13|8|13|8|13|10|
1000020792|||12|17|||||||
1000020793|||||||||13|7|
1000020794|12|13|12|13|12|17|||||
1000020795|13|13|13|13|13|10|13|10|13|11|
1000020796|15|8|15|7|13|9|15|7|15|10|
1000020797|||||13|12|13|10|13|10|
1000020798|12|14|12|13|12|11|12|13|||
1000020799|13|9|13|9|13|8|13|10|13|8|
1000020800|||||||||13|16|
1000020801|||12|13|||||||
1000020802|13|8|13|11|12|7|12|9|12|7|
1000020803|13|17|||||||||
1000020804|||15|5|13|7|13|9|13|7|
1000020805|13|10|13|8|13|10|13|13|13|13|
1000020806|13|8|13|7|13|7|13|7|13|8|
1000020807|15|7|15|6|15|6|13|6|13|5|
1000020808|13|7|13|8|13|8|13|8|13|9|
1000020809|15|5|13|6|13|7|13|8|13|9|
1000020810|||||||||13|8|
1000020811|||||||13|7|13|9|
1000020812|13|15|13|14|13|14|13|10|13|10|
1000020813|13|11|13|10|13|11|13|11|13|11|
1000020814|||15|8|13|13|13|12|13|16|
1000020815|15|8|15|7|15|9|||13|8|
1000020816|12|8|12|7|12|8|12|10|12|10|
1000020817|||||15|9|13|9|13|9|
1000020818|13|12|13|9|13|9|13|11|13|9|
1000020819|15|7|13|9|13|8|13|10|13|8|
1000020820|||13|9|13|8|13|7|13|7|
1000020821|||||||12|8|12|8|
1000020822|12|11|||||||||
1000020823|13|13|13|13|13|13|13|14|13|17|
1000020824|||||||||||
1000020825|13|9|13|15|13|17|||||
1000020826|13|8|13|8|13|8|13|8|13|8|
1000020827|||||15|7|13|8|13|9|
1000020828|||||13|16|||||
1000020829|13|14|13|14|13|13|||||
1000020830|12|7|||||||12|8|
1000020831|13|8|13|8|13|9|||||
1000020832|13|10|13|6|||||||
1000020833|13|10|13|10|13|13|13|12|13|12|
1000020834|||||||15|9|13|12|
1000020835|13|12|13|12|13|9|||13|10|
1000020836|13|10|13|10|13|9|13|9|||
1000020837|15|8|13|10|13|10|||||
1000020838|||||||||13|12|
1000020839|||||||13|8|13|9|
1000020840|13|10|13|10|13|8|13|8|13|10|
1000020841|15|8|15|7|15|7|13|10|13|10|
1000020842|||||||13|9|13|10|
1000020843|||||12|9|12|11|12|16|
1000020844|13|11|13|11|13|11|13|12|13|12|
1000020845|11|16|||||||||
1000020846|13|11|13|17|||||||
1000020847|||13|9|13|11|||||
1000020848|||||||||13|10|
1000020849|||||||||13|9|
1000020850|15|11|13|11|13|10|13|11|13|10|
1000020851|||12|14|12|14|12|15|||
1000020852|13|12|13|11|13|8|13|9|13|7|
1000020853|13|11|13|11|13|13|||||
1000020854|13|9|13|8|13|8|13|8|||
1000020855|13|13|13|14|13|13|13|13|13|13|
1000020856|12|7|12|9|12|13|12|11|12|12|
1000020857|||15|8|13|7|||||
1000020858|15|10|15|8|13|10|15|8|13|14|
1000020859|||||||13|10|13|7|
1000020860|15|10|13|10|13|10|13|12|13|12|
1000020861|||||15|9|13|17|||
1000020862|13|9|13|8|13|8|13|8|13|7|
1000020863|13|16|||||||||
1000020864|13|8|13|9|13|17|||||
1000020865|12|7|13|7|||||||
1000020866|12|13|12|11|11|13|11|9|11|8|
1000020867|||||||12|13|12|14|
1000020868|13|9|||||||||
1000020869|||||||||13|5|
1000020870|13|13|13|14|||||||
1000020871|13|9|13|8|13|9|13|9|13|9|
1000020872|13|7|13|9|13|10|13|12|13|11|
1000020873|||||||||13|10|
1000020874|13|8|13|9|12|9|12|9|12|8|
1000020875|||||12|14|||||
1000020876|||12|10|||12|14|11|13|
1000020877|13|13|||12|10|12|12|||
1000020878|||||||||12|8|
1000020879|15|8|15|8|13|12|13|12|13|12|
1000020880|13|11|13|12|13|12|13|15|||
1000020881|13|10|||||||||
1000020882|13|10|13|11|13|13|||||
1000020883|13|16|||||||||
1000020884|12|9|12|8|12|8|12|10|12|8|
1000020885|||||||||13|9|
1000020886|13|13|13|11|13|11|13|10|13|13|
1000020887|13|10|13|11|13|10|13|10|13|10|
1000020888|||15|7|||13|9|13|8|
1000020889|||15|11|13|14|13|14|||
1000020890|||13|10|13|13|||||
1000020891|||13|10|13|12|13|10|13|8|
1000020892|15|7|13|11|13|10|12|11|12|10|
1000020893|13|7|13|7|13|7|13|8|13|9|
1000020894|||||||13|11|13|11|
1000020895|12|10|12|12|12|11|||||
1000020896|||||||12|14|12|13|
1000020897|||12|14|12|10|12|12|||
1000020898|15|9|13|11|13|11|||13|9|
1000020899|13|8|13|8|13|8|13|8|13|9|
1000020900|13|8|13|8|13|11|13|18|||
1000020901|13|10|13|11|13|12|13|13|13|13|
1000020902|13|9|13|8|13|9|13|10|13|8|
1000020903|13|9|13|9|13|9|13|9|13|9|
1000020904|15|10|15|9|15|8|15|8|13|15|
1000020905|15|10|15|11|13|11|13|10|||
1000020906|13|10|13|8|||||||
1000020907|13|13|13|8|||||||
1000020908|13|9|13|12|13|13|||||
1000020909|13|9|13|9|||||||
1000020910|13|8|13|9|13|9|13|8|13|8|
1000020911|13|9|13|11|13|13|||||
1000020912|13|17|||||||||
1000020913|12|15|||||||||
1000020914|||13|16|||||||
1000020915|13|13|12|10|||||||
1000020916|13|17|||||||||
1000020917|12|10|||||||||
1000020918|||12|10|11|11|11|13|11|12|
1000020919|||||||13|11|13|11|
1000020920|13|7|13|7|13|7|13|7|13|5|
1000020921|13|13|13|14|13|16|||||
1000020922|||||||||||
1000020923|13|10|13|11|||||||
1000020924|||||||||13|9|
1000020925|13|18|||||||||
1000020926|||15|8|13|11|||||
1000020927|13|13|||||||||
1000020928|12|13|11|14|11|14|||||
1000020929|||||||||15|6|
1000020930|11|10|11|11|11|11|12|11|12|11|
1000020931|||||||||||
1000020932|||||||||13|11|
1000020933|13|10|13|8|||||||
1000020934|13|12|13|13|13|13|13|17|||
1000020935|13|8|13|7|||||||
1000020936|13|9|13|8|13|8|13|8|13|8|
1000020937|||||||||13|11|
1000020938|13|10|13|10|13|10|13|9|13|8|
1000020939|||||||||13|9|
1000020940|13|11|13|9|13|9|||||
1000020941|13|11|13|11|13|13|13|13|||
1000020942|13|6|13|6|13|5|13|5|13|5|
1000020943|13|8|13|8|13|8|13|7|13|8|
1000020944|13|8|13|8|13|9|13|10|13|11|
1000020945|13|9|13|9|13|11|13|9|13|10|
1000020946|13|8|13|8|13|9|13|8|13|7|
1000020947|13|13|||13|9|13|9|13|9|
1000020948|13|8|13|8|13|8|||13|6|
1000020949|||13|8|13|8|13|8|13|6|
1000020950|13|8|13|8|13|8|13|9|13|6|
1000020951|||||||13|9|13|9|
1000020952|13|8|13|7|13|7|||13|6|
1000020953|||||15|9|15|9|13|8|
1000020954|||||||||13|7|
1000020955|||||||||13|13|
1000020956|||||13|7|13|8|13|6|
1000020957|||||||13|11|||
1000020958|13|11|13|9|13|9|13|9|13|10|
1000020959|15|6|13|7|13|9|13|9|13|7|
1000020960|||13|8|13|8|13|7|13|8|
1000020961|13|7|13|7|13|9|13|9|13|10|
1000020962|13|7|13|8|13|8|13|9|13|10|
1000020963|||13|7|13|8|||||
1000020964|13|9|13|10|13|9|13|9|13|8|
1000020965|13|9|13|8|13|8|13|7|13|6|
1000020966|13|10|13|9|13|11|13|9|13|9|
1000020967|13|8|13|8|13|13|13|8|13|7|
1000020968|13|10|13|8|13|9|13|10|13|9|
1000020969|13|8|13|7|13|7|13|8|12|9|
1000020970|||||||13|9|13|6|
1000020971|||||13|7|13|7|13|7|
1000020972|15|6|15|6|15|7|13|13|13|11|
1000020973|||||||13|7|||
1000020974|||||12|7|12|10|12|11|
1000020975|13|11|13|12|13|13|13|12|13|12|
1000020976|13|11|13|9|13|9|||||
1000020977|13|7|13|6|13|6|13|5|13|5|
1000020978|13|13|||13|7|13|7|||
1000020979|||||||13|8|13|8|
1000020980|15|7|15|8|15|8|15|9|13|10|
1000020981|13|12|13|12|13|9|13|9|13|8|
1000020982|13|7|13|7|13|6|13|6|13|7|
1000020983|||||||13|11|13|10|
1000020984|||||||13|6|13|7|
1000020985|||||||||13|9|
1000020986|13|10|13|10|13|11|13|10|13|16|
1000020987|||||||13|10|13|9|
1000020988|||||||13|9|13|9|
1000020989|||||||||13|10|
1000020990|15|6|15|6|15|6|13|9|13|8|
1000020991|13|10|13|9|13|8|13|9|13|8|
1000020992|13|14|13|13|13|11|13|12|||
1000020993|13|11|13|12|12|9|12|9|||
1000020994|13|8|13|8|13|8|13|7|13|7|
1000020995|||||13|10|13|9|13|9|
1000020996|13|11|13|11|13|12|13|12|||
1000020997|13|7|13|8|13|6|13|7|13|6|
1000020998|13|11|13|13|13|13|13|10|13|17|
1000020999|13|6|13|6|13|6|13|5|13|6|
1000021000|||||13|8|13|11|||
1000021001|||||||13|11|13|13|
1000021002|13|10|||||||||
1000021003|13|13|13|17|||||||
1000021004|13|8|13|8|13|8|13|8|13|9|
1000021005|13|6|13|6|13|6|13|8|13|7|
1000021006|15|10|15|11|13|13|13|13|13|13|
1000021007|||||||||13|8|
1000021008|13|11|13|13|13|13|13|13|13|13|
1000021009|13|13|||||||||
1000021010|13|11|13|10|13|9|13|9|13|9|
1000021011|13|9|13|8|13|8|13|9|13|8|
1000021012|13|12|13|10|13|18|||||
1000021013|||||||||13|8|
1000021014|13|8|13|8|13|7|13|8|13|7|
#N/A
1000021015|12|7|12|7|12|7|12|7|12|7|
1000021016|||||||12|4|12|3|
1000021017|11|4|11|4|11|4|12|4|12|5|
1000021018|11|13|11|9|11|8|11|8|11|9|
1000021019|12|7|12|5|12|3|12|6|12|7|
1000021020|||12|5|12|5|12|13|||
1000021021|||||13|8|12|8|12|8|
1000021022|12|11|||||||||
1000021023|13|8|13|6|13|7|13|8|13|13|
1000021024|||||13|5|13|5|13|6|
1000021025|13|6|13|7|13|6|||||
1000021026|13|6|15|7|13|6|13|8|13|8|
1000021027|13|8|||||||||
1000021028|13|9|13|8|||||||
1000021029|13|8|||||||||
1000021030|13|7|13|7|13|8|13|8|13|7|
1000021031|||||||12|7|13|6|
1000021032|||||13|11|||||
1000021033|13|8|13|7|13|8|13|7|13|8|
1000021034|||||||||||
1000021035|13|11|13|11|13|13|13|10|13|10|
1000021036|13|6|13|7|13|6|13|8|13|7|
1000021037|||||12|11|||||
1000021038|||||||||13|8|
1000021039|||||||13|11|13|11|
1000021040|12|9|12|10|12|10|12|9|||
1000021041|13|6|13|6|13|6|13|6|13|5|
1000021042|||||13|11|13|10|13|8|
1000021043|13|13|13|12|13|11|13|10|13|13|
1000021044|||13|6|13|6|13|7|13|7|
1000021045|15|7|15|7|13|9|13|10|13|12|
1000021046|13|12|13|11|13|12|13|11|13|10|
1000021047|13|8|13|8|13|9|13|9|13|8|
1000021048|13|8|13|8|13|8|||||
1000021049|13|14|13|13|13|13|13|13|13|13|
1000021050|15|8|15|8|15|8|13|10|||
1000021051|13|13|13|13|13|14|13|14|||
1000021052|12|7|12|8|12|8|12|8|12|8|
1000021053|13|9|13|9|13|8|13|8|13|9|
1000021054|13|6|13|7|13|8|13|8|13|7|
1000021055|15|6|15|6|15|6|13|9|13|8|
1000021056|13|8|||13|7|13|8|13|8|
1000021057|13|11|13|11|13|12|||||
1000021058|12|11|||||||||
1000021059|12|9|12|7|12|7|12|6|12|7|
1000021060|13|7|13|7|13|6|13|5|13|6|
1000021061|13|10|||||||||
1000021062|13|9|13|10|13|12|13|14|13|12|
1000021063|15|6|15|5|15|5|13|6|13|6|
1000021064|||13|6|13|6|13|8|13|9|
1000021065|12|8|12|8|12|9|12|11|12|10|
1000021066|13|10|||||||||
1000021067|13|16|||||||||
1000021068|||||||12|15|12|15|
1000021069|||13|9|13|10|13|10|13|10|
1000021070|13|12|13|13|13|14|13|17|||
1000021071|||||12|13|12|13|||
1000021072|||||12|16|||||
1000021073|||||12|14|12|11|||
1000021074|13|13|13|13|||||||
1000021075|13|7|13|8|13|8|13|9|13|8|
1000021076|13|9|13|9|13|9|13|9|13|8|
1000021077|13|17|||||||||
1000021078|13|10|13|11|13|11|13|10|13|9|
1000021079|13|8|13|9|||||||
1000021080|13|13|13|13|13|13|13|13|13|13|
1000021081|13|6|13|9|13|14|13|13|13|13|
1000021082|||13|6|||||||
1000021083|||||13|14|13|17|||
1000021084|13|9|||||||||
1000021085|||||||13|7|||
1000021086|||||15|9|13|15|13|17|
1000021087|||||||||13|9|
1000021088|15|7|||||||13|8|
1000021089|15|6|13|6|13|7|13|8|13|8|
#N/A
1000021090|13|8|13|8|13|7|||13|7|
1000021091|13|13|13|11|13|13|13|13|13|14|
1000021092|13|13|13|11|13|13|||||
1000021093|||||||||13|9|
1000021094|||||13|10|13|8|13|8|
1000021095|||||||13|7|||
1000021096|13|10|13|9|13|8|13|15|13|15|
1000021097|13|7|13|9|13|8|13|7|13|8|
1000021098|13|11|||||||||
1000021099|||15|5|13|8|13|10|13|8|
1000021100|13|13|13|13|13|16|||||
1000021101|||||||13|11|13|13|
1000021102|15|9|13|11|13|13|13|13|13|12|
1000021103|13|14|13|13|13|13|13|14|13|13|
1000021104|||||||13|7|13|7|
1000021105|13|7|13|7|13|7|13|7|13|7|
1000021106|13|12|13|11|13|14|13|11|13|9|
1000021107|13|8|13|9|13|8|13|8|13|8|
1000021108|13|6|13|6|13|10|||||
1000021109|13|8|13|8|13|8|13|8|13|7|
1000021110|||13|11|13|13|13|17|||
1000021111|||||||||13|10|
1000021112|13|8|13|7|13|7|13|6|13|6|
1000021113|13|14|13|11|13|8|||||
1000021114|13|14|13|13|13|13|13|13|||
1000021115|13|13|13|13|13|13|13|10|13|10|
1000021116|13|7|13|7|13|7|13|8|13|8|
1000021117|||||||13|12|||
1000021118|13|13|13|14|13|14|13|14|13|13|
1000021119|13|14|13|14|13|17|13|17|||
1000021120|||13|8|13|8|13|8|13|7|
1000021121|13|6|13|6|13|6|13|6|13|6|
1000021122|||||||||13|7|
1000021123|||||15|6|15|8|13|10|
1000021124|15|10|13|9|13|11|13|9|13|8|
1000021125|13|10|13|10|||||13|10|
1000021126|15|9|15|9|15|9|15|9|13|10|
1000021127|15|7|13|8|13|8|13|9|13|8|
1000021128|||||13|6|13|9|13|9|
1000021129|||||||13|13|13|14|
1000021130|||||||12|10|12|9|
1000021131|13|11|13|10|13|9|13|9|13|8|
1000021132|||||||||13|6|
1000021133|||13|10|13|11|13|12|13|12|
1000021134|13|8|13|17|||||||
1000021135|||||||||13|9|
1000021136|13|11|13|9|13|9|13|10|13|10|
1000021137|||||||||||
1000021138|15|9|15|9|||13|13|13|12|
1000021139|13|11|13|13|13|8|13|10|13|8|
1000021140|||||15|7|13|7|13|8|
1000021141|13|17|||||||||
1000021142|13|6|13|6|13|10|13|11|13|12|
1000021143|13|13|13|13|13|17|||||
1000021145|13|17|||||||||
1000021146|13|10|13|9|13|11|13|10|13|10|
1000021147|13|14|13|14|13|14|13|14|13|14|
1000021148|13|11|13|9|13|9|13|17|||
1000021149|||||||13|11|13|8|
1000021150|13|11|13|12|13|12|13|12|13|10|
1000021151|13|8|13|9|13|10|13|15|13|10|
1000021152|13|14|||||||||
1000021153|13|13|||||||||
1000021154|13|8|13|9|13|8|13|11|13|10|
1000021155|13|8|13|8|13|7|13|8|13|7|
1000021156|15|10|15|10|13|10|13|11|13|12|
1000021157|||||||13|10|||
1000021158|||||||||||
1000021159|15|6|13|7|15|6|13|13|13|13|
1000021160|11|3|11|3|11|3|11|3|11|3|
1000021161|12|10|12|9|12|7|12|7|12|7|
#N/A
1000021162|13|11|13|11|13|12|13|12|13|17|
1000021163|13|9|13|10|13|8|13|7|13|6|
1000021164|||13|10|13|11|13|11|13|12|
1000021165|13|13|||||||||
1000021166|13|8|13|6|13|7|13|6|13|6|
1000021167|12|10|||||||||
1000021168|13|6|13|6|13|6|13|6|||
1000021169|15|7|15|7|13|8|15|6|13|6|
1000021170|13|9|13|9|13|13|13|17|||
1000021171|||13|9|||||||
1000021172|12|7|12|7|12|8|12|6|12|5|
1000021173|13|9|13|8|13|8|13|9|13|7|
1000021174|13|8|13|8|13|7|13|7|13|5|
1000021175|13|9|13|8|13|10|13|9|||
1000021176|||||||13|8|13|7|
1000021177|12|15|12|14|12|14|12|17|||
1000021178|13|11|13|11|13|13|13|17|||
1000021179|12|9|12|8|12|8|12|9|12|8|
1000021180|13|9|13|9|13|9|13|9|13|9|
1000021181|||||13|9|13|12|13|12|
1000021182|||13|8|13|8|13|7|13|8|
1000021183|13|8|13|7|13|7|13|6|13|6|
1000021184|12|9|11|7|11|7|12|17|||
1000021185|15|8|||||||||
1000021186|13|9|13|9|||||||
1000021187|13|13|13|13|13|13|13|13|13|13|
1000021188|13|13|13|13|13|14|13|14|13|14|
1000021189|13|7|13|7|13|7|13|6|13|6|
1000021190|15|8|15|8|15|7|15|8|13|9|
1000021191|13|8|13|8|13|9|13|11|13|14|
1000021192|15|6|15|6|13|8|15|7|13|9|
1000021193|13|9|13|9|||||||
1000021194|13|7|13|7|13|7|||||
1000021195|||||||13|9|||
1000021196|||||13|8|13|8|13|13|
1000021197|13|6|13|7|||||13|5|
1000021198|12|7|12|7|12|7|12|6|12|7|
1000021199|13|8|||13|9|13|9|13|7|
1000021200|13|8|13|8|13|8|13|8|13|7|
1000021201|13|9|13|9|13|9|13|10|13|9|
1000021202|||||13|13|13|12|13|14|
1000021203|13|12|13|12|13|17|||||
1000021204|13|9|13|8|13|9|13|9|||
1000021205|||||||13|7|12|6|
1000021206|||||13|9|13|10|13|8|
1000021207|13|9|13|9|13|9|13|10|13|17|
1000021208|13|8|13|8|13|8|13|7|13|7|
1000021209|||||||13|13|13|12|
1000021210|13|13|13|10|13|10|13|9|13|8|
1000021211|||||||12|14|12|13|
1000021212|13|11|13|10|13|10|13|10|13|11|
1000021213|13|13|13|14|13|14|15|15|13|16|
1000021214|13|11|13|8|13|8|13|8|13|10|
1000021215|12|9|12|9|12|10|12|9|12|9|
1000021216|||||13|9|13|8|13|8|
1000021217|13|9|13|9|13|9|13|10|13|10|
1000021218|13|13|13|12|13|9|13|10|13|11|
1000021219|13|13|13|13|13|12|13|12|13|11|
1000021220|13|11|13|12|13|11|13|12|13|13|
1000021221|||||||||||
1000021222|15|8|15|9|15|10|13|12|||
1000021223|12|9|12|7|12|10|12|12|12|11|
1000021224|13|6|13|6|13|5|13|5|13|5|
1000021225|13|12|||||||||
1000021226|||13|13|13|13|13|13|13|13|
1000021227|||||15|9|15|7|15|7|
1000021228|15|7|13|7|13|6|13|7|13|7|
1000021229|||||||15|6|13|7|
1000021230|15|6|15|5|15|6|13|6|13|9|
1000021231|13|9|13|8|13|7|13|7|13|8|
1000021232|||15|7|15|8|15|8|15|7|
1000021233|13|10|13|10|13|8|13|12|13|11|
1000021234|13|13|13|12|13|10|13|12|13|12|
1000021235|13|8|13|8|13|8|||||
1000021236|13|8|13|8|13|8|13|8|13|8|
1000021237|13|9|||||||||
1000021238|||||15|10|15|8|13|9|
1000021239|15|8|15|7|15|6|15|6|13|6|
1000021240|15|10|15|9|15|8|15|8|13|9|
1000021241|13|9|13|9|||||||
1000021242|13|12|13|7|13|7|13|8|13|10|
1000021243|13|5|13|5|13|5|13|5|13|5|
1000021244|||||13|7|13|10|13|9|
1000021245|||13|5|13|9|13|8|13|10|
#N/A
1000021246|13|9|13|10|13|10|13|9|13|9|
1000021247|13|9|13|12|13|13|13|15|13|17|
1000021248|13|14|13|15|13|15|13|14|13|13|
1000021249|15|8|15|7|13|9|13|9|13|9|
1000021250|13|13|13|13|13|17|||||
1000021251|||||||12|14|||
1000021252|13|10|13|10|13|8|13|8|13|7|
1000021253|13|9|13|9|13|9|13|9|13|9|
1000021254|13|13|13|13|13|13|13|13|13|13|
1000021255|13|9|13|10|13|11|13|12|13|14|
1000021256|13|8|13|8|||||||
1000021257|13|13|13|6|13|6|13|6|13|13|
1000021258|13|14|13|13|13|13|13|13|13|14|
1000021259|13|7|13|6|13|6|||||
1000021260|||||||||12|5|
1000021261|12|10|12|9|12|7|12|8|12|7|
1000021262|12|6|||||||||
1000021263|||||||||13|6|
1000021264|||||||13|7|||
1000021265|15|6|13|7|13|8|||||
1000021266|13|11|13|11|13|9|13|17|||
1000021267|||||13|9|13|9|13|9|
1000021268|13|14|12|14|||||||
1000021269|13|12|13|10|13|13|13|12|13|13|
1000021270|15|6|13|6|13|6|13|8|13|8|
1000021271|||13|9|||||||
1000021272|13|7|13|7|13|9|12|8|12|7|
1000021273|13|13|13|13|13|13|13|9|13|8|
1000021274|15|8|15|8|15|8|13|9|13|8|
1000021275|13|14|13|17|||||||
1000021276|||13|12|13|11|13|8|13|9|
1000021277|||15|6|15|5|15|6|13|8|
1000021278|13|13|13|13|13|13|||||
1000021279|||||||13|9|13|11|
1000021280|13|10|13|11|13|9|13|11|13|11|
1000021281|15|7|15|8|15|9|13|13|13|13|
1000021282|13|10|13|9|13|13|13|9|13|11|
1000021283|13|6|13|6|13|6|13|6|13|7|
1000021284|||||||||13|12|
1000021285|13|10|13|8|13|9|13|12|13|10|
1000021286|13|9|13|11|13|8|13|10|13|10|
1000021288|13|10|13|10|13|10|13|11|13|13|
1000021290|13|8|13|8|13|7|13|7|13|8|
1000021293|13|13|13|13|13|14|13|14|13|13|
1000021294|13|10|13|11|13|10|13|10|13|12|
1000021295|13|12|13|11|||13|12|13|12|
1000021296|15|8|15|8|15|7|13|9|13|9|
1000021297|13|9|13|9|13|9|13|7|13|7|
1000021298|13|10|13|8|13|8|13|10|13|8|
1000021299|13|12|13|14|||||||
1000021300|15|9|13|11|13|10|13|12|13|12|
1000021301|13|10|13|13|13|12|13|9|13|11|
1000021302|13|13|13|12|13|12|13|13|13|11|
1000021303|13|9|13|8|13|9|13|10|13|10|
1000021304|13|10|13|13|13|9|13|13|13|13|
1000021305|15|7|15|6|13|7|13|7|13|7|
1000021306|||||15|8|13|7|13|8|
1000021307|13|13|13|14|13|17|13|17|||
1000021308|13|10|13|11|13|10|13|10|13|9|
1000021309|15|8|15|8|15|8|15|8|13|11|
1000021310|13|10|13|8|13|9|13|10|||
1000021311|||||13|7|13|6|13|8|
1000021312|||||13|12|13|13|13|10|
1000021313|15|8|13|9|13|7|13|9|13|7|
1000021314|13|10|13|10|13|9|13|10|13|7|
1000021315|13|11|13|14|13|17|||||
1000021316|13|12|13|11|13|12|13|13|13|10|
1000021317|13|12|13|12|13|10|13|10|13|10|
#N/A
1000021318|13|8|13|8|13|10|13|10|||
1000021319|13|9|13|13|13|16|13|16|13|16|
1000021320|15|12|15|9|15|8|15|8|13|9|
1000021321|13|14|13|17|||||||
1000021322|13|8|||||||||
1000021323|13|8|12|8|12|9|12|8|12|8|
1000021324|||||||12|4|12|4|
1000021325|||||13|9|||||
1000021326|13|7|13|6|13|9|13|13|13|7|
1000021327|13|6|13|8|||||||
1000021328|||||||13|8|13|8|
1000021329|13|11|13|13|13|17|||||
1000021330|11|6|11|6|11|5|11|6|11|7|
1000021331|12|7|12|7|||||||
1000021332|||||13|7|13|7|13|8|
1000021333|13|10|13|9|13|11|13|8|13|8|
1000021334|13|6|||||||||
1000021335|13|10|13|10|13|7|13|8|13|8|
1000021336|13|13|13|13|13|13|13|12|13|12|
1000021337|13|5|13|5|13|6|13|6|13|6|
1000021338|12|5|||||||||
1000021339|13|13|13|13|13|13|13|17|||
1000021340|13|9|13|8|13|7|13|6|13|5|
1000021341|||||13|9|13|16|13|17|
1000021342|||||11|13|11|11|11|10|
1000021343|13|8|13|8|13|8|13|9|||
1000021344|13|13|13|9|13|8|13|9|13|8|
1000021345|12|10|12|9|12|13|12|11|12|11|
1000021346|13|10|13|10|13|11|13|14|13|17|
1000021347|13|6|13|6|13|6|||||
1000021348|13|9|13|9|13|9|13|9|13|9|
1000021349|13|10|13|11|13|10|13|9|13|11|
1000021350|13|13|13|13|13|12|13|13|13|13|
1000021351|15|8|15|8|15|7|||||
